06-01-1971;Projecto do Sistema Escolar e as Linhas Gerais da Reforma do Ensino Superior;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
14-12-1971;Reunião do Conselho do Instituto de Estudos Sociais (IES);world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-10-1972;296 estudantes;portugal;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-12-1972;Criação do ISCTE;iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-12-1972;Criação de Licenciatura em Ciências do Trabalho (1972-1978);world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-12-1972;Criação de Licenciatura em Ciências Sociais;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-12-1972;Criação de Licenciatura em Economia;iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-12-1972;Criação de Licenciatura em Organização e Gestão de Empresas (OGE);portugal;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
21-12-1972;Estudante nº 1 Abel dos Santos Alves, licenciatura OGE;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-09-1972;Discentes: 219;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1973;CEE: adesão da Dinamarca, Irlanda, Reino Unido;portugal;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
03-02-1973;Docentes: 12;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-08-1973;Integração do ISCTE na Universidade Nova de Lisboa recém-criada;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-08-1973;Decreto Lei nº 402/73, redefinição do quadro institucional da expansão e diversificação do ensino superior;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-09-1973;Chile: Derrube do governo de Salvador Allende;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
24-09-1973;Guiné-Bissau: declaração unilateral de independência;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-09-1973;Discentes: 942;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1973;Henrique Martins de Carvalho nomeado Diretor do ISCTE;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-09-1973;Discentes: 942;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
25-04-1974;Portugal: Revolução dos Cravos;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-04-1974;Primeira reunião do Conselho Escolar pós golpe militar;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
29-04-1974;Decreto Lei Nº 176/74, exonora os reitores, vice-reitores das universidades, directores das faculdades, escolas ou institutos universitários;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-05-1974;Extinção do Conselho Escolar pela Assembleia plenária do ISCTE;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-05-1974;Eleição de uma Comissão Directiva;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
04-05-1974;Extinção do Conselho Escolar do ISCTE;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-05-1974;Decreto Lei nº 221/74, aceita as comissões eleitas nas escolas;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-05-1974;Decreto Lei nº 225/74, especifíca o ISCTE;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-06-1974;Protestos de estudantes do ISCTE por um controlo democrático do ensino por parte dos estudantes;iscte;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
24-07-1974;Grécia: Queda da ditadura dos Coronéis;world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-08-1974;Independência de Cabo Verde;world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-09-1974;Discentes: 879;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1975;Constituição do Centro de Estudos de História Contemporânea Portuguesa (CEHCP);iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-04-1975;Rendição de Saigão. Fim da Guerra do Vietname;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
25-06-1975;Independência de Moçambique;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
12-07-1975;Independência de São Tomé e Príncipe;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-11-1975;Independência de Angola;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
20-11-1975;Espanha: Fim do regime franquista;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
09-07-1976;INIC (1976-1992);world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1976;Início da construção do Edifício I;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
03-05-1977;José Joaquim Laginha eleito Presidente do Conselho Diretivo;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
10-11-1977;Decreto Lei nº 463 - A/77, extinção da Licenciatura de Sociologia;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1977;Mário Murteira eleito Presidente do Conselho Pedagógico;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1977;Francisco Pina Prata eleito Presidente do Conselho Científico;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-09-1977;Discentes: 1569;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-02-1978;Desanexação da Universidade Nova de Lisboa;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
05-04-1978;Criação oficial de Licenciatura em Sociologia;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
06-12-1978;Institucionalização do NC nacional;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1978;Edifício I (11.349 m2);portugal;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1978;Adérito Sedas Nunes eleito Presidente do Conselho Científico;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-04-1979;Francisco Pina Prata eleito Presidente do Conselho Diretivo;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-05-1979;Criação do Conselho de Reitores das Universidades Portuguesas (CRUP);portugal;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1979;Constituição do Centro de Estudos de História Portuguesa Contemporânea (CEHPC);world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1979;José Joaquim Laginha eleito Presidente do Conselho Pedagógico;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-03-1980;Emissão regular de televisão a cores;portugal;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
19-03-1980;Eduardo Gomes Cardoso eleito Presidente do Conselho Diretivo;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
16-07-1980;ECDU (Lei 16/80);world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
04-12-1980;Morte de Francisco Sá Carneiro, 1934-1980;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1980;Francisco Pina Prata eleito Presidente do Conselho Pedagógico;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1981;UE: adesão da Grécia;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1981;Constituição do Centro de Estudos Africanos (CEA);world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
17-01-1982;José Madureira Pinto, primeiro doutorado pelo ISCTE (sociologia);world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
05-05-1982;Conferida capacidade de atribuição dos graus de mestre e doutor através da Universidade Técnica de Lisboa (UTL);portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
29-10-1982;Criação de Licenciatura em Antropologia Social;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1982;Mário Campos Pinto eleito Presidente do Conselho Pedagógico;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1982;Mário Murteira eleito Presidente do Conselho Científico;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1982;Criação do Departamento de Antropologia;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-09-1982;Discentes: 2268;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1983;AIESTE;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
17-02-1983;Criação de Licenciatura em Antropologia Social;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-06-1983;Carlos Caiano Pereira, presidente Conselho Diretivo;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
29-07-1983;Criação de Licenciatura em Organização e Gestão de Empresas (OGE);portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
20-12-1983;Ler História, nº1;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1983;Carlos Caiano Pereira eleito Presidente do Conselho Diretivo;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
12-08-1984;Jogos Olímpicos, Los Angeles, ouro, Carlos Lopes, maratona;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-09-1984;José Manuel Prostes da Fonseca eleito Presidente do Conselho Diretivo;iscte;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1984;Constituição do Centro Interdisciplinar de Estudos Económicos (CIEE);world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
19-06-1985;Constituição do Centro de Investigação e estudos de Sociologia, C.R.L. (CIES);world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-09-1985;Arranque do Multibanco;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-09-1985;Entrada em funcionamento da rede MB;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1985;João Ferreira de Almeida eleito Presidente do Conselho Científico;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1986;Adesão de Portugal à CEE;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1986;UE: adesão de Espanha e Portugal;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-04-1986;Acidente nuclear na central de Chernobil, URSS;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
09-06-1986;Criação do Centro de Estudos de Antropologia Social (CEAS);world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-06-1986;Sociologia, Problemas e Práticas, nº1;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1986;António Silva Leal eleito Presidente do Conselho Pedagógico;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
13-06-1987;Programa Erasmus;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-02-1988;Retirada militar soviética do Afeganistão;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-07-1988;Portaria nº 461/88, Oficialização do Mestrado de Sociologia;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-07-1988;Criação do Mestrado de Sociologia do Trabalho;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-07-1988;Criação do Mestrado de Sociologia Urbana e Rural;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-07-1988;Portaria nº 496/88, aprovação do Mestrado em Ciências Empresariais;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-07-1988;Criação do Mestrado em Gestão, Estratégia e Desenvolvimento Empresarial;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-07-1988;Criação do Mestrado em Sistemas de Informação em Gestão;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-07-1988;pós graduação em Comportamento Organizacional;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-07-1988;pós graduação em Política e Gestão de Recursos Humanos;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
24-08-1988;Constituição da Associação de Estudantes (atual AEISCTE-IUL);world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
23-09-1988;Jogos Olímpicos, Seul, ouro, Rosa Mota, maratona;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
24-09-1988;Lei da autonomia universitária;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-11-1988;Criação do INDEG;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-11-1988;Constituição do INDEG-ISCTE;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1988;José Manuel Vaz eleito Presidente do Conselho Pedagógico;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1988;Afonso de Barros eleito Presidente do Conselho Científico;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1988;Criação do Departamento de Ciências e Tecnologia da Informação;world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1988;Criação do Departamento de Métodos Quantitativos para a Gestão e Economia;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-04-1989;Criação do DINAMIA-IUL (Centro de Estudos sobre Mudanças Socioeconomicas);iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
04-06-1989;Repressão violenta pelo exército dos manifestantes na praça Tianamen, em Pequim;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
12-07-1989;Criação da Licenciatura em Informática e Gestão de Empresas;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
09-11-1989;Queda do Muro de Berlim;portugal;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
16-12-1991;Constituição Centro de Investigação e de Intervenção Social (CIS);iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1989;Constituição da Associação para o Desenvolvimento das Telecomunicações e Técnicas de Informática (ADETTI);world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1989;Constituição do Centro de Estudos sobre a Mudança Socioeconómica;iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1989;Rogério Roque Amaro eleito Presidente do Conselho Pedagógico;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-02-1990;Estatutos do ISCTE;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
23-03-1990;Afonso de Barros, presidente do ISCTE;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
02-08-1990;Primeira Guerra do Golfo;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-12-1990;Criação da Tuna académica;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1990;Acácio Magro eleito Presidente do Conselho Pedagógico;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1990;Jorge Correia Jesuíno eleito Presidente do Conselho Científico;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1990;José Manuel Paquete de Oliveira eleito Presidente do Conselho Diretivo do ISCTE;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1990;Afonso de Barros eleito Presidente do ISCTE;portugal;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1990;pós graduação em Desenvolvimento Social e Económico em África;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
14-05-1991;Primeiro McDonald's em Portugal;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
08-11-1991;Fim da URSS;iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
16-12-1991;Constituição do Centro de Investigação e Intervenção Social (CIS), associação;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1991;Constituição do Centro de Estudos Territoriais;portugal;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-02-1992;Tratado de Maastricht assinado;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
08-04-1992;João Ferreira de Almeida, presidente do ISCTE;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
03-06-1992;ECO-92, Rio de Janeiro;portugal;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
03-06-1992;ECO-92, Rio de Janeiro;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
06-10-1992;SIC: primeiro canal televisivo privado;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-12-1992;20º aniversário (medalha);world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1992;João Ferreira de Almeida eleito Presidente;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-06-1993;Criação de Licenciatura em Gestão e Engenharia Industrial;iscte;;https://www.youtube.com/watch?v=dQw4w9WgXcQ
20-07-1993;Criação de Licenciatura em Sociologia e Planeamento;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-09-1993;e-mail para os docentes;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-09-1993;EASP General Meeting no ISCTE;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-11-1993;Tratado de Maastricht passa a estar em vigor;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-04-1994;Genocídio no Ruanda;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
10-05-1994;Nelson Mandela presidente da África do Sul;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
05-07-1994;Criação de Licenciatura em Economia;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1994;Constituição da Unidade de Investigação em Desenvolvimento Empresarial (UNIDE);iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1994;Pavilhão-esplanada (119 m2);world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1994;Cave ala sul (717 m2);world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1994;Mário Leston Bandeira eleito Presidente do Conselho Pedagógico;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-1995;UE: adesão da Áustria, Finlândia, Suécia;iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-07-1995;Criação de Licenciatura em Psicologia Social e das Organizações;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1995;Ala Autónoma (5.183 m2);iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1995;Edifício INDEG (3.300 m2);iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
